Time(s),CHAN1(V)
-0.003060,0.000151
-0.003053,0.000151
-0.003047,0.000151
-0.003040,0.000151
-0.003034,0.000151
-0.003027,0.000151
-0.003021,0.000151
-0.003014,0.000151
-0.003008,0.000151
-0.003001,0.000151
-0.002995,0.000151
-0.002988,0.000151
-0.002982,0.000151
-0.002975,0.000151
-0.002969,0.000151
-0.002962,0.000151
-0.002956,0.000151
-0.002949,0.000151
-0.002943,0.000151
-0.002936,0.000151
-0.002930,0.000151
-0.002923,0.000151
-0.002917,0.000151
-0.002910,0.000151
-0.002904,0.000151
-0.002897,0.000151
-0.002891,0.000151
-0.002884,0.000151
-0.002878,0.000151
-0.002871,0.000151
-0.002865,0.000151
-0.002858,0.000151
-0.002852,0.000151
-0.002845,0.000151
-0.002839,0.000151
-0.002832,0.000151
-0.002826,0.000151
-0.002819,0.000151
-0.002813,0.000151
-0.002806,0.000151
-0.002799,0.000151
-0.002793,0.000151
-0.002786,0.000151
-0.002780,0.000151
-0.002773,0.000151
-0.002767,0.000151
-0.002760,0.000151
-0.002754,0.000151
-0.002747,0.000151
-0.002741,0.000151
-0.002734,0.000151
-0.002728,0.000151
-0.002721,0.000151
-0.002715,0.000151
-0.002708,0.000151
-0.002702,0.000151
-0.002695,0.000151
-0.002689,0.000151
-0.002682,0.000151
-0.002676,0.000151
-0.002669,0.000151
-0.002663,0.000151
-0.002656,0.000151
-0.002650,0.000151
-0.002643,0.000151
-0.002637,0.000151
-0.002630,0.000151
-0.002624,0.000151
-0.002617,0.000151
-0.002611,0.000151
-0.002604,0.000151
-0.002598,0.000151
-0.002591,0.000151
-0.002585,0.000151
-0.002578,0.000151
-0.002572,0.000151
-0.002565,0.000151
-0.002559,0.000151
-0.002552,0.000151
-0.002546,0.000151
-0.002539,0.000151
-0.002533,0.000151
-0.002526,0.000151
-0.002520,0.000151
-0.002513,0.000151
-0.002507,0.000151
-0.002500,0.000151
-0.002493,0.000151
-0.002487,0.000151
-0.002480,0.000151
-0.002474,0.000151
-0.002467,0.000151
-0.002461,0.000151
-0.002454,0.000151
-0.002448,0.000151
-0.002441,0.000151
-0.002435,0.000151
-0.002428,0.000151
-0.002422,0.000151
-0.002415,0.000151
-0.002409,0.000151
-0.002402,0.000151
-0.002396,0.000151
-0.002389,0.000151
-0.002383,0.000151
-0.002376,0.000151
-0.002370,0.000151
-0.002363,0.000151
-0.002357,0.000151
-0.002350,0.000151
-0.002344,0.000151
-0.002337,0.000151
-0.002331,0.000151
-0.002324,0.000151
-0.002318,0.000151
-0.002311,0.000151
-0.002305,0.000151
-0.002298,0.000151
-0.002292,0.000151
-0.002285,0.000151
-0.002279,0.000151
-0.002272,0.000151
-0.002266,0.000151
-0.002259,0.000151
-0.002253,0.000151
-0.002246,0.000151
-0.002240,0.000151
-0.002233,0.000151
-0.002227,0.000151
-0.002220,0.000151
-0.002214,0.000151
-0.002207,0.000151
-0.002201,0.000151
-0.002194,0.000151
-0.002188,0.000151
-0.002181,0.000151
-0.002174,0.000151
-0.002168,0.000151
-0.002161,0.000151
-0.002155,0.000151
-0.002148,0.000151
-0.002142,0.000151
-0.002135,0.000151
-0.002129,0.000151
-0.002122,0.000151
-0.002116,0.000151
-0.002109,0.000151
-0.002103,0.000151
-0.002096,0.000151
-0.002090,0.000151
-0.002083,0.000151
-0.002077,0.000151
-0.002070,0.000151
-0.002064,0.000151
-0.002057,0.000151
-0.002051,0.000151
-0.002044,0.000151
-0.002038,0.000151
-0.002031,0.000151
-0.002025,0.000151
-0.002018,0.000151
-0.002012,0.000151
-0.002005,0.000151
-0.001999,0.000151
-0.001992,0.000151
-0.001986,0.000151
-0.001979,0.000151
-0.001973,0.000151
-0.001966,0.000151
-0.001960,0.000151
-0.001953,0.000151
-0.001947,0.000151
-0.001940,0.000151
-0.001934,0.000151
-0.001927,0.000151
-0.001921,0.000151
-0.001914,0.000151
-0.001908,0.000151
-0.001901,0.000151
-0.001895,0.000151
-0.001888,0.000151
-0.001882,0.000151
-0.001875,0.000151
-0.001868,0.000151
-0.001862,0.000151
-0.001855,0.000151
-0.001849,0.000151
-0.001842,0.000151
-0.001836,0.000151
-0.001829,0.000151
-0.001823,0.000151
-0.001816,0.000151
-0.001810,0.000151
-0.001803,0.000151
-0.001797,0.000151
-0.001790,0.000151
-0.001784,0.000151
-0.001777,0.000151
-0.001771,0.000151
-0.001764,0.000151
-0.001758,0.000151
-0.001751,0.000151
-0.001745,0.000151
-0.001738,0.000151
-0.001732,0.000151
-0.001725,0.000151
-0.001719,0.000151
-0.001712,0.000151
-0.001706,0.000151
-0.001699,0.000151
-0.001693,0.000151
-0.001686,0.000151
-0.001680,0.000151
-0.001673,0.000151
-0.001667,0.000151
-0.001660,0.000151
-0.001654,0.000151
-0.001647,0.000151
-0.001641,0.000151
-0.001634,0.000151
-0.001628,0.000151
-0.001621,0.000151
-0.001615,0.000151
-0.001608,0.000151
-0.001602,0.000151
-0.001595,0.000151
-0.001589,0.000151
-0.001582,0.000151
-0.001576,0.000151
-0.001569,0.000151
-0.001563,0.000151
-0.001556,0.000151
-0.001549,0.000151
-0.001543,0.000151
-0.001536,0.000151
-0.001530,0.000151
-0.001523,0.000151
-0.001517,0.000151
-0.001510,0.000151
-0.001504,0.000151
-0.001497,0.000151
-0.001491,0.000151
-0.001484,0.000151
-0.001478,0.000151
-0.001471,0.000151
-0.001465,0.000151
-0.001458,0.000151
-0.001452,0.000151
-0.001445,0.000151
-0.001439,0.000151
-0.001432,0.000151
-0.001426,0.000151
-0.001419,0.000151
-0.001413,0.000151
-0.001406,0.000151
-0.001400,0.000151
-0.001393,0.000151
-0.001387,0.000151
-0.001380,0.000151
-0.001374,0.000151
-0.001367,0.000151
-0.001361,0.000151
-0.001354,0.000151
-0.001348,0.000151
-0.001341,0.000151
-0.001335,0.000151
-0.001328,0.000151
-0.001322,0.000151
-0.001315,0.000151
-0.001309,0.000151
-0.001302,0.000151
-0.001296,0.000151
-0.001289,0.000151
-0.001283,0.000151
-0.001276,0.000151
-0.001270,0.000151
-0.001263,0.000151
-0.001257,0.000151
-0.001250,0.000151
-0.001243,0.000151
-0.001237,0.000151
-0.001230,0.000151
-0.001224,0.000151
-0.001217,0.000151
-0.001211,0.000151
-0.001204,0.000151
-0.001198,0.000151
-0.001191,0.000151
-0.001185,0.000151
-0.001178,0.000151
-0.001172,0.000151
-0.001165,0.000151
-0.001159,0.000151
-0.001152,0.000151
-0.001146,0.000151
-0.001139,0.000151
-0.001133,0.000151
-0.001126,0.000151
-0.001120,0.000151
-0.001113,0.000151
-0.001107,0.000151
-0.001100,0.000151
-0.001094,0.000151
-0.001087,0.000151
-0.001081,0.000151
-0.001074,0.000151
-0.001068,0.000151
-0.001061,0.000151
-0.001055,0.000151
-0.001048,0.000151
-0.001042,0.000151
-0.001035,0.000151
-0.001029,0.000151
-0.001022,0.000151
-0.001016,0.000151
-0.001009,0.000151
-0.001003,0.000151
-0.000996,0.000151
-0.000990,0.000151
-0.000983,0.000151
-0.000977,0.000151
-0.000970,0.000151
-0.000964,0.000151
-0.000957,0.000151
-0.000951,0.000151
-0.000944,0.000151
-0.000938,0.000151
-0.000931,0.000151
-0.000924,0.000151
-0.000918,0.000151
-0.000911,0.000151
-0.000905,0.000151
-0.000898,0.000151
-0.000892,0.000151
-0.000885,0.000151
-0.000879,0.000151
-0.000872,0.000151
-0.000866,0.000151
-0.000859,0.000151
-0.000853,0.000151
-0.000846,0.000151
-0.000840,0.000151
-0.000833,0.000151
-0.000827,0.000151
-0.000820,0.000151
-0.000814,0.000151
-0.000807,0.000151
-0.000801,0.000151
-0.000794,0.000151
-0.000788,0.000151
-0.000781,0.000151
-0.000775,0.000151
-0.000768,0.000151
-0.000762,0.000151
-0.000755,0.000151
-0.000749,0.000151
-0.000742,0.000151
-0.000736,0.000151
-0.000729,0.000151
-0.000723,0.000151
-0.000716,0.000151
-0.000710,0.000151
-0.000703,0.000151
-0.000697,0.000151
-0.000690,0.000151
-0.000684,0.000151
-0.000677,0.000151
-0.000671,0.000151
-0.000664,0.000151
-0.000658,0.000151
-0.000651,0.000151
-0.000645,0.000151
-0.000638,0.000151
-0.000632,0.000151
-0.000625,0.000151
-0.000618,0.000151
-0.000612,0.000151
-0.000605,0.000151
-0.000599,0.000151
-0.000592,0.000151
-0.000586,0.000151
-0.000579,0.000151
-0.000573,0.000151
-0.000566,0.000151
-0.000560,0.000151
-0.000553,0.000151
-0.000547,0.000151
-0.000540,0.000151
-0.000534,0.000151
-0.000527,0.000151
-0.000521,0.000151
-0.000514,0.000151
-0.000508,0.000151
-0.000501,0.000151
-0.000495,0.000151
-0.000488,0.000151
-0.000482,0.000151
-0.000475,0.000151
-0.000469,0.000151
-0.000462,0.000151
-0.000456,0.000151
-0.000449,0.000151
-0.000443,0.000151
-0.000436,0.000151
-0.000430,0.000151
-0.000423,0.000151
-0.000417,0.000151
-0.000410,0.000151
-0.000404,0.000151
-0.000397,0.000151
-0.000391,0.000151
-0.000384,0.000151
-0.000378,0.000151
-0.000371,0.000151
-0.000365,0.000151
-0.000358,0.000151
-0.000352,0.000151
-0.000345,0.000151
-0.000339,0.000151
-0.000332,0.000151
-0.000326,0.000151
-0.000319,0.000151
-0.000313,0.000151
-0.000306,0.000151
-0.000299,0.000151
-0.000293,0.000151
-0.000286,0.000151
-0.000280,0.000151
-0.000273,0.000151
-0.000267,0.000151
-0.000260,0.000151
-0.000254,0.000151
-0.000247,0.000151
-0.000241,0.000151
-0.000234,0.000151
-0.000228,0.000151
-0.000221,0.000151
-0.000215,0.000151
-0.000208,0.000151
-0.000202,0.000151
-0.000195,0.000151
-0.000189,0.000151
-0.000182,0.000151
-0.000176,0.000151
-0.000169,0.000151
-0.000163,0.000151
-0.000156,0.000151
-0.000150,0.000151
-0.000143,0.000151
-0.000137,0.000151
-0.000130,0.000151
-0.000124,0.000151
-0.000117,0.000151
-0.000111,0.000151
-0.000104,0.000151
-0.000098,0.000151
-0.000091,0.000151
-0.000085,0.000151
-0.000078,0.000151
-0.000072,0.000151
-0.000065,0.000151
-0.000059,0.000151
-0.000052,0.000151
-0.000046,0.000151
-0.000039,0.000151
-0.000033,0.000151
-0.000026,0.000151
-0.000020,0.000151
-0.000013,0.000151
-0.000007,0.000151
-0.000000,0.667487
0.000007,0.643367
0.000013,0.651407
0.000020,0.659447
0.000026,0.667487
0.000033,0.675528
0.000039,0.683568
0.000046,0.691608
0.000052,0.691608
0.000059,0.699648
0.000065,0.707688
0.000072,0.715729
0.000078,0.723769
0.000085,0.723769
0.000091,0.731809
0.000098,0.739849
0.000104,0.739849
0.000111,0.747889
0.000117,0.747889
0.000124,0.755930
0.000130,0.763970
0.000137,0.763970
0.000143,0.772010
0.000150,0.780050
0.000156,0.780050
0.000163,0.788090
0.000169,0.788090
0.000176,0.796131
0.000182,0.796131
0.000189,0.804171
0.000195,0.804171
0.000202,0.812211
0.000208,0.820251
0.000215,0.820251
0.000221,0.820251
0.000228,0.828291
0.000234,0.828291
0.000241,0.836332
0.000247,0.836332
0.000254,0.844372
0.000260,0.844372
0.000267,0.852412
0.000273,0.852412
0.000280,0.860452
0.000286,0.860452
0.000293,0.860452
0.000299,0.868492
0.000306,0.868492
0.000312,0.868492
0.000319,0.876533
0.000326,0.876533
0.000332,0.876533
0.000339,0.884573
0.000345,0.884573
0.000352,0.884573
0.000358,0.892613
0.000365,0.892613
0.000371,0.892613
0.000378,0.900653
0.000384,0.900653
0.000391,0.900653
0.000397,0.908693
0.000404,0.908693
0.000410,0.908693
0.000417,0.908693
0.000423,0.916734
0.000430,0.916734
0.000436,0.916734
0.000443,0.924774
0.000449,0.924774
0.000456,0.924774
0.000462,0.924774
0.000469,0.932814
0.000475,0.932814
0.000482,0.932814
0.000488,0.932814
0.000495,0.932814
0.000501,0.940854
0.000508,0.940854
0.000514,0.940854
0.000521,0.940854
0.000527,0.940854
0.000534,0.948894
0.000540,0.948894
0.000547,0.948894
0.000553,0.948894
0.000560,0.948894
0.000566,0.956935
0.000573,0.956935
0.000579,0.956935
0.000586,0.956935
0.000592,0.956935
0.000599,0.956935
0.000605,0.956935
0.000612,0.964975
0.000618,0.964975
0.000625,0.964975
0.000632,0.964975
0.000638,0.964975
0.000645,0.964975
0.000651,0.964975
0.000658,0.973015
0.000664,0.973015
0.000671,0.973015
0.000677,0.973015
0.000684,0.973015
0.000690,0.973015
0.000697,0.973015
0.000703,0.973015
0.000710,0.973015
0.000716,0.981055
0.000723,0.981055
0.000729,0.981055
0.000736,0.981055
0.000742,0.981055
0.000749,0.981055
0.000755,0.981055
0.000762,0.981055
0.000768,0.981055
0.000775,0.981055
0.000781,0.981055
0.000788,0.989095
0.000794,0.989095
0.000801,0.989095
0.000807,0.989095
0.000814,0.989095
0.000820,0.989095
0.000827,0.989095
0.000833,0.989095
0.000840,0.989095
0.000846,0.989095
0.000853,0.989095
0.000859,0.989095
0.000866,0.989095
0.000872,0.989095
0.000879,0.989095
0.000885,0.989095
0.000892,0.989095
0.000898,0.989095
0.000905,0.997136
0.000911,0.989095
0.000918,0.997136
0.000924,0.997136
0.000931,0.997136
0.000937,0.997136
0.000944,0.997136
0.000951,0.997136
0.000957,0.997136
0.000964,0.997136
0.000970,0.997136
0.000977,0.997136
0.000983,0.997136
0.000990,0.997136
0.000996,0.997136
0.001003,0.997136
0.001009,0.997136
0.001016,0.997136
0.001022,0.997136
0.001029,0.997136
0.001035,0.997136
0.001042,0.997136
0.001048,0.997136
0.001055,0.997136
0.001061,0.997136
0.001068,0.997136
0.001074,0.997136
0.001081,0.997136
0.001087,0.997136
0.001094,0.997136
0.001100,0.997136
0.001107,0.997136
0.001113,0.997136
0.001120,0.997136
0.001126,0.997136
0.001133,0.997136
0.001139,0.997136
0.001146,0.997136
0.001152,0.997136
0.001159,0.997136
0.001165,0.997136
0.001172,0.997136
0.001178,0.997136
0.001185,0.997136
0.001191,0.997136
0.001198,0.997136
0.001204,0.997136
0.001211,0.997136
0.001217,0.997136
0.001224,0.997136
0.001230,0.997136
0.001237,0.997136
0.001243,0.997136
0.001250,0.997136
0.001257,0.997136
0.001263,0.997136
0.001270,0.997136
0.001276,0.997136
0.001283,0.997136
0.001289,0.997136
0.001296,0.997136
0.001302,0.997136
0.001309,0.997136
0.001315,0.997136
0.001322,0.997136
0.001328,0.997136
0.001335,0.997136
0.001341,0.997136
0.001348,0.997136
0.001354,0.997136
0.001361,0.997136
0.001367,0.997136
0.001374,0.997136
0.001380,0.997136
0.001387,0.997136
0.001393,0.997136
0.001400,0.997136
0.001406,0.997136
0.001413,0.997136
0.001419,0.997136
0.001426,0.997136
0.001432,0.997136
0.001439,0.997136
0.001445,0.997136
0.001452,0.997136
0.001458,0.997136
0.001465,0.997136
0.001471,0.997136
0.001478,0.997136
0.001484,0.997136
0.001491,0.997136
0.001497,0.997136
0.001504,0.997136
0.001510,0.997136
0.001517,0.997136
0.001523,0.997136
0.001530,0.997136
0.001536,0.997136
0.001543,0.997136
0.001549,0.997136
0.001556,0.997136
0.001562,0.997136
0.001569,0.997136
0.001576,0.997136
0.001582,0.997136
0.001589,0.997136
0.001595,0.997136
0.001602,0.997136
0.001608,0.997136
0.001615,0.997136
0.001621,0.997136
0.001628,0.997136
0.001634,0.997136
0.001641,0.997136
0.001647,0.997136
0.001654,0.997136
0.001660,0.997136
0.001667,0.997136
0.001673,0.997136
0.001680,0.997136
0.001686,0.997136
0.001693,0.989095
0.001699,0.989095
0.001706,0.989095
0.001712,0.989095
0.001719,0.989095
0.001725,0.989095
0.001732,0.989095
0.001738,0.989095
0.001745,0.989095
0.001751,0.989095
0.001758,0.989095
0.001764,0.989095
0.001771,0.989095
0.001777,0.989095
0.001784,0.989095
0.001790,0.989095
0.001797,0.989095
0.001803,0.989095
0.001810,0.989095
0.001816,0.989095
0.001823,0.989095
0.001829,0.989095
0.001836,0.989095
0.001842,0.989095
0.001849,0.989095
0.001855,0.989095
0.001862,0.989095
0.001868,0.989095
0.001875,0.989095
0.001882,0.989095
0.001888,0.989095
0.001895,0.989095
0.001901,0.989095
0.001908,0.989095
0.001914,0.989095
0.001921,0.989095
0.001927,0.989095
0.001934,0.989095
0.001940,0.989095
0.001947,0.989095
0.001953,0.989095
0.001960,0.989095
0.001966,0.989095
0.001973,0.989095
0.001979,0.989095
0.001986,0.989095
0.001992,0.989095
0.001999,0.989095
0.002005,0.989095
0.002012,0.989095
0.002018,0.989095
0.002025,0.989095
0.002031,0.989095
0.002038,0.989095
0.002044,0.989095
0.002051,0.989095
0.002057,0.989095
0.002064,0.989095
0.002070,0.989095
0.002077,0.989095
0.002083,0.989095
0.002090,0.989095
0.002096,0.989095
0.002103,0.989095
0.002109,0.989095
0.002116,0.989095
0.002122,0.981055
0.002129,0.989095
0.002135,0.989095
0.002142,0.981055
0.002148,0.981055
0.002155,0.981055
0.002161,0.981055
0.002168,0.981055
0.002174,0.981055
0.002181,0.981055
0.002187,0.981055
0.002194,0.981055
0.002201,0.981055
0.002207,0.981055
0.002214,0.981055
0.002220,0.981055
0.002227,0.981055
0.002233,0.981055
0.002240,0.981055
0.002246,0.981055
0.002253,0.981055
0.002259,0.981055
0.002266,0.981055
0.002272,0.981055
0.002279,0.981055
0.002285,0.981055
0.002292,0.981055
0.002298,0.981055
0.002305,0.981055
0.002311,0.981055
0.002318,0.981055
0.002324,0.981055
0.002331,0.981055
0.002337,0.981055
0.002344,0.981055
0.002350,0.981055
0.002357,0.981055
0.002363,0.981055
0.002370,0.981055
0.002376,0.981055
0.002383,0.981055
0.002389,0.981055
0.002396,0.981055
0.002402,0.981055
0.002409,0.981055
0.002415,0.981055
0.002422,0.981055
0.002428,0.981055
0.002435,0.981055
0.002441,0.981055
0.002448,0.981055
0.002454,0.981055
0.002461,0.981055
0.002467,0.981055
0.002474,0.981055
0.002480,0.981055
0.002487,0.981055
0.002493,0.981055
0.002500,0.981055
0.002507,0.981055
0.002513,0.981055
0.002520,0.981055
0.002526,0.981055
0.002533,0.981055
0.002539,0.981055
0.002546,0.981055
0.002552,0.981055
0.002559,0.981055
0.002565,0.981055
0.002572,0.981055
0.002578,0.981055
0.002585,0.981055
0.002591,0.981055
0.002598,0.981055
0.002604,0.981055
0.002611,0.981055
0.002617,0.981055
0.002624,0.981055
0.002630,0.981055
0.002637,0.981055
0.002643,0.981055
0.002650,0.981055
0.002656,0.981055
0.002663,0.981055
0.002669,0.981055
0.002676,0.981055
0.002682,0.981055
0.002689,0.981055
0.002695,0.981055
0.002702,0.981055
0.002708,0.981055
0.002715,0.981055
0.002721,0.981055
0.002728,0.981055
0.002734,0.981055
0.002741,0.981055
0.002747,0.981055
0.002754,0.981055
0.002760,0.981055
0.002767,0.981055
0.002773,0.981055
0.002780,0.981055
0.002786,0.981055
0.002793,0.981055
0.002799,0.981055
0.002806,0.981055
0.002812,0.981055
0.002819,0.981055
0.002826,0.981055
0.002832,0.981055
0.002839,0.981055
0.002845,0.981055
0.002852,0.981055
0.002858,0.981055
0.002865,0.981055
0.002871,0.981055
0.002878,0.981055
0.002884,0.981055
0.002891,0.981055
0.002897,0.981055
0.002904,0.981055
0.002910,0.981055
0.002917,0.981055
0.002923,0.981055
0.002930,0.981055
0.002936,0.981055
0.002943,0.981055
0.002949,0.981055
0.002956,0.981055
0.002962,0.981055
0.002969,0.981055
0.002975,0.981055
0.002982,0.981055
0.002988,0.981055
0.002995,0.981055
0.003001,0.981055
0.003008,0.981055
0.003014,0.981055
0.003021,0.981055
0.003027,0.981055
0.003034,0.981055
0.003040,0.981055
0.003047,0.981055
0.003053,0.981055
0.003060,0.981055
0.003066,0.981055
0.003073,0.981055
0.003079,0.981055
0.003086,0.981055
0.003092,0.981055
0.003099,0.981055
0.003105,0.981055
0.003112,0.981055
0.003118,0.981055
0.003125,0.981055
0.003132,0.981055
0.003138,0.981055
0.003145,0.981055
0.003151,0.981055
0.003158,0.981055
0.003164,0.981055
0.003171,0.981055
0.003177,0.981055
0.003184,0.981055
0.003190,0.981055
0.003197,0.981055
0.003203,0.981055
0.003210,0.981055
0.003216,0.981055
0.003223,0.981055
0.003229,0.981055
0.003236,0.981055
0.003242,0.981055
0.003249,0.981055
0.003255,0.981055
0.003262,0.981055
0.003268,0.981055
0.003275,0.981055
0.003281,0.981055
0.003288,0.981055
0.003294,0.981055
0.003301,0.981055
0.003307,0.981055
0.003314,0.981055
0.003320,0.981055
0.003327,0.981055
0.003333,0.981055
0.003340,0.981055
0.003346,0.981055
0.003353,0.981055
0.003359,0.981055
0.003366,0.981055
0.003372,0.981055
0.003379,0.981055
0.003385,0.981055
0.003392,0.981055
0.003398,0.981055
0.003405,0.981055
0.003411,0.981055
0.003418,0.981055
0.003424,0.981055
0.003431,0.981055
0.003437,0.981055
0.003444,0.981055
0.003451,0.981055
0.003457,0.981055
0.003464,0.981055
0.003470,0.981055
0.003477,0.981055
0.003483,0.981055
0.003490,0.981055
0.003496,0.981055
0.003503,0.981055
0.003509,0.981055
0.003516,0.981055
0.003522,0.981055
0.003529,0.981055
0.003535,0.981055
0.003542,0.981055
0.003548,0.981055
0.003555,0.981055
0.003561,0.981055
0.003568,0.981055
0.003574,0.981055
0.003581,0.981055
0.003587,0.981055
0.003594,0.981055
0.003600,0.981055
0.003607,0.981055
0.003613,0.981055
0.003620,0.981055
0.003626,0.981055
0.003633,0.981055
0.003639,0.981055
0.003646,0.981055
0.003652,0.981055
0.003659,0.981055
0.003665,0.981055
0.003672,0.981055
0.003678,0.981055
0.003685,0.981055
0.003691,0.981055
0.003698,0.981055
0.003704,0.981055
0.003711,0.981055
0.003717,0.981055
0.003724,0.981055
0.003730,0.981055
0.003737,0.981055
0.003743,0.981055
0.003750,0.981055
0.003757,0.981055
0.003763,0.981055
0.003770,0.981055
0.003776,0.981055
0.003783,0.981055
0.003789,0.981055
0.003796,0.981055
0.003802,0.981055
0.003809,0.981055
0.003815,0.981055
0.003822,0.981055
0.003828,0.981055
0.003835,0.981055
0.003841,0.981055
0.003848,0.981055
0.003854,0.981055
0.003861,0.981055
0.003867,0.981055
0.003874,0.981055
0.003880,0.981055
0.003887,0.981055
0.003893,0.981055
0.003900,0.981055
0.003906,0.981055
0.003913,0.981055
0.003919,0.981055
0.003926,0.981055
0.003932,0.981055
0.003939,0.981055
0.003945,0.981055
0.003952,0.981055
0.003958,0.981055
0.003965,0.981055
0.003971,0.981055
0.003978,0.981055
0.003984,0.981055
0.003991,0.981055
0.003997,0.981055
0.004004,0.981055
0.004010,0.981055
0.004017,0.981055
0.004023,0.981055
0.004030,0.981055
0.004036,0.981055
0.004043,0.981055
0.004049,0.981055
0.004056,0.981055
0.004062,0.981055
0.004069,0.981055
0.004076,0.981055
0.004082,0.981055
0.004089,0.981055
0.004095,0.981055
0.004102,0.981055
0.004108,0.981055
0.004115,0.981055
0.004121,0.981055
0.004128,0.981055
0.004134,0.981055
0.004141,0.981055
0.004147,0.981055
0.004154,0.981055
0.004160,0.981055
0.004167,0.981055
0.004173,0.981055
0.004180,0.981055
0.004186,0.981055
0.004193,0.981055
0.004199,0.981055
0.004206,0.981055
0.004212,0.981055
0.004219,0.981055
0.004225,0.981055
0.004232,0.981055
0.004238,0.981055
0.004245,0.981055
0.004251,0.981055
0.004258,0.981055
0.004264,0.981055
0.004271,0.981055
0.004277,0.981055
0.004284,0.981055
0.004290,0.981055
0.004297,0.981055
0.004303,0.981055
0.004310,0.981055
0.004316,0.981055
0.004323,0.981055
0.004329,0.981055
0.004336,0.981055
0.004342,0.981055
0.004349,0.981055
0.004355,0.981055
0.004362,0.981055
0.004368,0.981055
0.004375,0.981055
0.004382,0.981055
0.004388,0.981055
0.004395,0.981055
0.004401,0.981055
0.004408,0.981055
0.004414,0.981055
0.004421,0.981055
0.004427,0.981055
0.004434,0.981055
0.004440,0.981055
0.004447,0.981055
0.004453,0.981055
0.004460,0.981055
0.004466,0.981055
0.004473,0.981055
0.004479,0.981055
0.004486,0.981055
0.004492,0.981055
0.004499,0.981055
0.004505,0.981055
0.004512,0.981055
0.004518,0.981055
0.004525,0.981055
0.004531,0.981055
0.004538,0.981055
0.004544,0.981055
0.004551,0.981055
0.004557,0.981055
0.004564,0.981055
0.004570,0.981055
0.004577,0.981055
0.004583,0.981055
0.004590,0.981055
0.004596,0.981055
0.004603,0.981055
0.004609,0.981055
0.004616,0.981055
0.004622,0.981055
0.004629,0.981055
0.004635,0.981055
0.004642,0.981055
0.004648,0.981055
0.004655,0.981055
0.004661,0.981055
0.004668,0.981055
0.004674,0.981055
0.004681,0.981055
0.004687,0.981055
0.004694,0.981055
0.004701,0.981055
0.004707,0.981055
0.004714,0.981055
0.004720,0.981055
0.004727,0.981055
0.004733,0.981055
0.004740,0.981055
0.004746,0.981055
0.004753,0.981055
0.004759,0.981055
0.004766,0.981055
0.004772,0.981055
0.004779,0.981055
0.004785,0.981055
0.004792,0.981055
0.004798,0.981055
0.004805,0.981055
0.004811,0.981055
0.004818,0.981055
0.004824,0.981055
0.004831,0.981055
0.004837,0.981055
0.004844,0.981055
0.004850,0.981055
0.004857,0.981055
0.004863,0.981055
0.004870,0.981055
0.004876,0.981055
0.004883,0.981055
0.004889,0.981055
0.004896,0.981055
0.004902,0.981055
0.004909,0.981055
0.004915,0.981055
0.004922,0.981055
0.004928,0.981055
0.004935,0.981055
0.004941,0.981055
0.004948,0.981055
0.004954,0.981055
0.004961,0.981055
0.004967,0.981055
0.004974,0.981055
0.004980,0.981055
0.004987,0.981055
0.004993,0.981055
0.005000,0.981055
0.005007,0.981055
0.005013,0.981055
0.005020,0.981055
0.005026,0.981055
0.005033,0.981055
0.005039,0.981055
0.005046,0.981055
0.005052,0.981055
0.005059,0.981055
0.005065,0.981055
0.005072,0.981055
0.005078,0.981055
0.005085,0.981055
0.005091,0.981055
0.005098,0.981055
0.005104,0.981055
0.005111,0.981055
0.005117,0.981055
0.005124,0.981055
0.005130,0.981055
0.005137,0.981055
0.005143,0.981055
0.005150,0.981055
0.005156,0.981055
0.005163,0.981055
0.005169,0.981055
0.005176,0.981055
0.005182,0.981055
0.005189,0.981055
0.005195,0.981055
0.005202,0.981055
0.005208,0.981055
0.005215,0.981055
0.005221,0.981055
0.005228,0.981055
0.005234,0.981055
0.005241,0.981055
0.005247,0.981055
0.005254,0.981055
0.005260,0.981055
0.005267,0.981055
0.005273,0.981055
0.005280,0.981055
0.005286,0.981055
0.005293,0.981055
0.005299,0.981055
0.005306,0.981055
0.005312,0.981055
0.005319,0.981055
0.005326,0.981055
0.005332,0.981055
0.005339,0.981055
0.005345,0.981055
0.005352,0.981055
0.005358,0.981055
0.005365,0.981055
0.005371,0.981055
0.005378,0.981055
0.005384,0.981055
0.005391,0.981055
0.005397,0.981055
0.005404,0.981055
0.005410,0.981055
0.005417,0.981055
0.005423,0.981055
0.005430,0.981055
0.005436,0.981055
0.005443,0.981055
0.005449,0.981055
0.005456,0.981055
0.005462,0.981055
0.005469,0.981055
0.005475,0.981055
0.005482,0.981055
0.005488,0.981055
0.005495,0.981055
0.005501,0.981055
0.005508,0.981055
0.005514,0.981055
0.005521,0.981055
0.005527,0.981055
0.005534,0.981055
0.005540,0.981055
0.005547,0.981055
0.005553,0.981055
0.005560,0.981055
0.005566,0.981055
0.005573,0.981055
0.005579,0.981055
0.005586,0.981055
0.005592,0.981055
0.005599,0.981055
0.005605,0.981055
0.005612,0.981055
0.005618,0.981055
0.005625,0.981055
0.005632,0.981055
0.005638,0.981055
0.005645,0.981055
0.005651,0.981055
0.005658,0.981055
0.005664,0.981055
0.005671,0.981055
0.005677,0.981055
0.005684,0.981055
0.005690,0.981055
0.005697,0.981055
0.005703,0.981055
0.005710,0.981055
0.005716,0.981055
0.005723,0.981055
0.005729,0.981055
